com.edu.task1.entity.Truck
numberAxle;capacity;namePicking;vin;releaseYear;color;mark
6;0;Люкс;-6004147072031673424;Tue Dec 19 22:57:47 IRKT 2017;com.edu.task1.entity.Color@22a71081;com.edu.task1.entity.Mark@77f03bb1
5;0;Люкс;-8142364515497161407;Tue Dec 19 22:57:47 IRKT 2017;com.edu.task1.entity.Color@387c703b;com.edu.task1.entity.Mark@7a92922
6;0;Люкс;-271881310701113610;Tue Dec 19 22:57:47 IRKT 2017;com.edu.task1.entity.Color@47d384ee;com.edu.task1.entity.Mark@71f2a7d5
7;0;Люкс;7582257669040328612;Tue Dec 19 22:57:47 IRKT 2017;com.edu.task1.entity.Color@50cbc42f;com.edu.task1.entity.Mark@77f03bb1
6;0;Люкс;4460743271402905409;Tue Dec 19 22:57:47 IRKT 2017;com.edu.task1.entity.Color@13b6d03;com.edu.task1.entity.Mark@71f2a7d5
2;0;Люкс;-5117532432705340743;Tue Dec 19 22:57:47 IRKT 2017;com.edu.task1.entity.Color@1ff8b8f;com.edu.task1.entity.Mark@7a92922
4;0;Люкс;2125444054299349279;Tue Dec 19 22:57:47 IRKT 2017;com.edu.task1.entity.Color@31b7dea0;com.edu.task1.entity.Mark@25618e91
5;0;Люкс;6974086342791704244;Tue Dec 19 22:57:47 IRKT 2017;com.edu.task1.entity.Color@50cbc42f;com.edu.task1.entity.Mark@326de728
6;0;Люкс;-827490705097006594;Tue Dec 19 22:57:47 IRKT 2017;com.edu.task1.entity.Color@387c703b;com.edu.task1.entity.Mark@71f2a7d5
6;0;Люкс;-4308591897106115538;Tue Dec 19 22:57:47 IRKT 2017;com.edu.task1.entity.Color@50cbc42f;com.edu.task1.entity.Mark@77f03bb1
5;0;Люкс;7283408285538936399;Tue Dec 19 22:57:47 IRKT 2017;com.edu.task1.entity.Color@22a71081;com.edu.task1.entity.Mark@77f03bb1
7;0;Люкс;-4411169420650657179;Tue Dec 19 22:57:47 IRKT 2017;com.edu.task1.entity.Color@387c703b;com.edu.task1.entity.Mark@7a92922
3;0;Люкс;6620395967236613836;Tue Dec 19 22:57:47 IRKT 2017;com.edu.task1.entity.Color@50cbc42f;com.edu.task1.entity.Mark@326de728
3;0;Люкс;-7029128112923666097;Tue Dec 19 22:57:47 IRKT 2017;com.edu.task1.entity.Color@387c703b;com.edu.task1.entity.Mark@25618e91
5;0;Люкс;360581072738879120;Tue Dec 19 22:57:47 IRKT 2017;com.edu.task1.entity.Color@13b6d03;com.edu.task1.entity.Mark@25618e91
4;0;Люкс;-2872091027105293185;Tue Dec 19 22:57:47 IRKT 2017;com.edu.task1.entity.Color@13b6d03;com.edu.task1.entity.Mark@326de728
2;0;Люкс;-7192769392801205027;Tue Dec 19 22:57:47 IRKT 2017;com.edu.task1.entity.Color@50cbc42f;com.edu.task1.entity.Mark@2cfb4a64
5;0;Люкс;6214620756560443445;Tue Dec 19 22:57:47 IRKT 2017;com.edu.task1.entity.Color@387c703b;com.edu.task1.entity.Mark@21a06946
2;0;Люкс;-5788591691791497018;Tue Dec 19 22:57:47 IRKT 2017;com.edu.task1.entity.Color@1ff8b8f;com.edu.task1.entity.Mark@7a92922
3;0;Люкс;-4781963879398389743;Tue Dec 19 22:57:47 IRKT 2017;com.edu.task1.entity.Color@1ff8b8f;com.edu.task1.entity.Mark@21a06946
7;0;Люкс;-6535265428202153450;Tue Dec 19 22:57:47 IRKT 2017;com.edu.task1.entity.Color@31b7dea0;com.edu.task1.entity.Mark@2cfb4a64
4;0;Люкс;5405382130188019509;Tue Dec 19 22:57:47 IRKT 2017;com.edu.task1.entity.Color@13b6d03;com.edu.task1.entity.Mark@326de728
7;0;Люкс;-2512393638457218514;Tue Dec 19 22:57:47 IRKT 2017;com.edu.task1.entity.Color@22a71081;com.edu.task1.entity.Mark@7a92922
4;0;Люкс;75645898203956202;Tue Dec 19 22:57:47 IRKT 2017;com.edu.task1.entity.Color@31b7dea0;com.edu.task1.entity.Mark@71f2a7d5
6;0;Люкс;-4055877603618060113;Tue Dec 19 22:57:47 IRKT 2017;com.edu.task1.entity.Color@22a71081;com.edu.task1.entity.Mark@2cfb4a64
5;0;Люкс;469025859432248566;Tue Dec 19 22:57:47 IRKT 2017;com.edu.task1.entity.Color@c39f790;com.edu.task1.entity.Mark@71f2a7d5
7;0;Люкс;3589914424855601959;Tue Dec 19 22:57:47 IRKT 2017;com.edu.task1.entity.Color@1ff8b8f;com.edu.task1.entity.Mark@7a92922
7;0;Люкс;9009228742181227851;Tue Dec 19 22:57:47 IRKT 2017;com.edu.task1.entity.Color@1ff8b8f;com.edu.task1.entity.Mark@77f03bb1
3;0;Люкс;6236958373848263708;Tue Dec 19 22:57:47 IRKT 2017;com.edu.task1.entity.Color@50cbc42f;com.edu.task1.entity.Mark@77f03bb1
3;0;Люкс;775873260085002943;Tue Dec 19 22:57:47 IRKT 2017;com.edu.task1.entity.Color@47d384ee;com.edu.task1.entity.Mark@77f03bb1
6;0;Люкс;-4907246833943343824;Tue Dec 19 22:57:47 IRKT 2017;com.edu.task1.entity.Color@c39f790;com.edu.task1.entity.Mark@7a92922
4;0;Люкс;1613782223058581211;Tue Dec 19 22:57:47 IRKT 2017;com.edu.task1.entity.Color@1ff8b8f;com.edu.task1.entity.Mark@21a06946
5;0;Люкс;-7393644388794369748;Tue Dec 19 22:57:47 IRKT 2017;com.edu.task1.entity.Color@c39f790;com.edu.task1.entity.Mark@326de728
6;0;Люкс;-6944904457003229934;Tue Dec 19 22:57:47 IRKT 2017;com.edu.task1.entity.Color@387c703b;com.edu.task1.entity.Mark@25618e91
2;0;Люкс;-7141191379808371150;Tue Dec 19 22:57:47 IRKT 2017;com.edu.task1.entity.Color@50cbc42f;com.edu.task1.entity.Mark@2cfb4a64
3;0;Люкс;-3211282829289134117;Tue Dec 19 22:57:47 IRKT 2017;com.edu.task1.entity.Color@47d384ee;com.edu.task1.entity.Mark@25618e91
5;0;Люкс;-831961603850027664;Tue Dec 19 22:57:47 IRKT 2017;com.edu.task1.entity.Color@c39f790;com.edu.task1.entity.Mark@21a06946
4;0;Люкс;-2893610740332648834;Tue Dec 19 22:57:47 IRKT 2017;com.edu.task1.entity.Color@1ff8b8f;com.edu.task1.entity.Mark@77f03bb1
4;0;Люкс;-6493303427213017856;Tue Dec 19 22:57:47 IRKT 2017;com.edu.task1.entity.Color@50cbc42f;com.edu.task1.entity.Mark@25618e91
6;0;Люкс;-7064746072126808164;Tue Dec 19 22:57:47 IRKT 2017;com.edu.task1.entity.Color@387c703b;com.edu.task1.entity.Mark@2cfb4a64
3;0;Люкс;7512114112383873502;Tue Dec 19 22:57:47 IRKT 2017;com.edu.task1.entity.Color@13b6d03;com.edu.task1.entity.Mark@21a06946
6;0;Люкс;-4333638523347924814;Tue Dec 19 22:57:47 IRKT 2017;com.edu.task1.entity.Color@31b7dea0;com.edu.task1.entity.Mark@25618e91
7;0;Люкс;-3122939738039930084;Tue Dec 19 22:57:47 IRKT 2017;com.edu.task1.entity.Color@50cbc42f;com.edu.task1.entity.Mark@71f2a7d5
3;0;Люкс;4110486781138161966;Tue Dec 19 22:57:47 IRKT 2017;com.edu.task1.entity.Color@1ff8b8f;com.edu.task1.entity.Mark@21a06946
3;0;Люкс;-7708324809457199946;Tue Dec 19 22:57:47 IRKT 2017;com.edu.task1.entity.Color@c39f790;com.edu.task1.entity.Mark@2cfb4a64
7;0;Люкс;9045723367849811918;Tue Dec 19 22:57:47 IRKT 2017;com.edu.task1.entity.Color@50cbc42f;com.edu.task1.entity.Mark@2cfb4a64
6;0;Люкс;1843743960277385147;Tue Dec 19 22:57:47 IRKT 2017;com.edu.task1.entity.Color@1ff8b8f;com.edu.task1.entity.Mark@25618e91
3;0;Люкс;5505469020220058458;Tue Dec 19 22:57:47 IRKT 2017;com.edu.task1.entity.Color@31b7dea0;com.edu.task1.entity.Mark@71f2a7d5
6;0;Люкс;6346764146424155813;Tue Dec 19 22:57:47 IRKT 2017;com.edu.task1.entity.Color@22a71081;com.edu.task1.entity.Mark@326de728
7;0;Люкс;5868107662777439230;Tue Dec 19 22:57:47 IRKT 2017;com.edu.task1.entity.Color@31b7dea0;com.edu.task1.entity.Mark@2cfb4a64
6;0;Люкс;7408764533320437772;Tue Dec 19 22:57:47 IRKT 2017;com.edu.task1.entity.Color@387c703b;com.edu.task1.entity.Mark@21a06946
4;0;Люкс;5089699076180091090;Tue Dec 19 22:57:47 IRKT 2017;com.edu.task1.entity.Color@1ff8b8f;com.edu.task1.entity.Mark@21a06946
7;0;Люкс;60514711356499752;Tue Dec 19 22:57:47 IRKT 2017;com.edu.task1.entity.Color@50cbc42f;com.edu.task1.entity.Mark@71f2a7d5
3;0;Люкс;8436451162736268617;Tue Dec 19 22:57:47 IRKT 2017;com.edu.task1.entity.Color@47d384ee;com.edu.task1.entity.Mark@326de728
2;0;Люкс;-8923159127204224843;Tue Dec 19 22:57:47 IRKT 2017;com.edu.task1.entity.Color@1ff8b8f;com.edu.task1.entity.Mark@71f2a7d5
3;0;Люкс;-8751223283276102490;Tue Dec 19 22:57:47 IRKT 2017;com.edu.task1.entity.Color@13b6d03;com.edu.task1.entity.Mark@326de728
7;0;Люкс;8484191027247631411;Tue Dec 19 22:57:47 IRKT 2017;com.edu.task1.entity.Color@c39f790;com.edu.task1.entity.Mark@326de728
3;0;Люкс;3066851597028634022;Tue Dec 19 22:57:47 IRKT 2017;com.edu.task1.entity.Color@31b7dea0;com.edu.task1.entity.Mark@77f03bb1
7;0;Люкс;3881591553747438751;Tue Dec 19 22:57:47 IRKT 2017;com.edu.task1.entity.Color@13b6d03;com.edu.task1.entity.Mark@21a06946
3;0;Люкс;2835703941499506427;Tue Dec 19 22:57:47 IRKT 2017;com.edu.task1.entity.Color@50cbc42f;com.edu.task1.entity.Mark@25618e91
2;0;Люкс;8499926679835390227;Tue Dec 19 22:57:47 IRKT 2017;com.edu.task1.entity.Color@13b6d03;com.edu.task1.entity.Mark@2cfb4a64
6;0;Люкс;-2329065985558389423;Tue Dec 19 22:57:47 IRKT 2017;com.edu.task1.entity.Color@50cbc42f;com.edu.task1.entity.Mark@21a06946
2;0;Люкс;-2773281911900304140;Tue Dec 19 22:57:47 IRKT 2017;com.edu.task1.entity.Color@50cbc42f;com.edu.task1.entity.Mark@326de728
7;0;Люкс;-4251213540531413513;Tue Dec 19 22:57:47 IRKT 2017;com.edu.task1.entity.Color@31b7dea0;com.edu.task1.entity.Mark@21a06946
2;0;Люкс;5831848635583498385;Tue Dec 19 22:57:47 IRKT 2017;com.edu.task1.entity.Color@47d384ee;com.edu.task1.entity.Mark@7a92922
2;0;Люкс;4358788905756423517;Tue Dec 19 22:57:47 IRKT 2017;com.edu.task1.entity.Color@c39f790;com.edu.task1.entity.Mark@71f2a7d5
5;0;Люкс;1312271169171426917;Tue Dec 19 22:57:47 IRKT 2017;com.edu.task1.entity.Color@22a71081;com.edu.task1.entity.Mark@7a92922
5;0;Люкс;806063519396742912;Tue Dec 19 22:57:47 IRKT 2017;com.edu.task1.entity.Color@1ff8b8f;com.edu.task1.entity.Mark@71f2a7d5
5;0;Люкс;-2326920614436872616;Tue Dec 19 22:57:47 IRKT 2017;com.edu.task1.entity.Color@13b6d03;com.edu.task1.entity.Mark@21a06946
3;0;Люкс;8255427843562103946;Tue Dec 19 22:57:47 IRKT 2017;com.edu.task1.entity.Color@22a71081;com.edu.task1.entity.Mark@326de728
4;0;Люкс;-8822520995453534288;Tue Dec 19 22:57:47 IRKT 2017;com.edu.task1.entity.Color@1ff8b8f;com.edu.task1.entity.Mark@25618e91
3;0;Люкс;4218351900938800167;Tue Dec 19 22:57:47 IRKT 2017;com.edu.task1.entity.Color@c39f790;com.edu.task1.entity.Mark@71f2a7d5
2;0;Люкс;-8452386626004528232;Tue Dec 19 22:57:47 IRKT 2017;com.edu.task1.entity.Color@387c703b;com.edu.task1.entity.Mark@7a92922
6;0;Люкс;-5331072651852322215;Tue Dec 19 22:57:47 IRKT 2017;com.edu.task1.entity.Color@1ff8b8f;com.edu.task1.entity.Mark@2cfb4a64
3;0;Люкс;911418465200717154;Tue Dec 19 22:57:47 IRKT 2017;com.edu.task1.entity.Color@387c703b;com.edu.task1.entity.Mark@71f2a7d5
7;0;Люкс;-9001221374950520354;Tue Dec 19 22:57:47 IRKT 2017;com.edu.task1.entity.Color@c39f790;com.edu.task1.entity.Mark@326de728
4;0;Люкс;-8594805270380887316;Tue Dec 19 22:57:47 IRKT 2017;com.edu.task1.entity.Color@47d384ee;com.edu.task1.entity.Mark@7a92922
3;0;Люкс;2537739855815156830;Tue Dec 19 22:57:47 IRKT 2017;com.edu.task1.entity.Color@47d384ee;com.edu.task1.entity.Mark@7a92922
6;0;Люкс;5851672006546587353;Tue Dec 19 22:57:47 IRKT 2017;com.edu.task1.entity.Color@c39f790;com.edu.task1.entity.Mark@7a92922
6;0;Люкс;68255657418518770;Tue Dec 19 22:57:47 IRKT 2017;com.edu.task1.entity.Color@387c703b;com.edu.task1.entity.Mark@71f2a7d5
4;0;Люкс;-695632555438764167;Tue Dec 19 22:57:47 IRKT 2017;com.edu.task1.entity.Color@387c703b;com.edu.task1.entity.Mark@326de728
5;0;Люкс;8868922521659697621;Tue Dec 19 22:57:47 IRKT 2017;com.edu.task1.entity.Color@31b7dea0;com.edu.task1.entity.Mark@25618e91
7;0;Люкс;5022719741256018062;Tue Dec 19 22:57:47 IRKT 2017;com.edu.task1.entity.Color@31b7dea0;com.edu.task1.entity.Mark@2cfb4a64
7;0;Люкс;-2952295233139515211;Tue Dec 19 22:57:47 IRKT 2017;com.edu.task1.entity.Color@13b6d03;com.edu.task1.entity.Mark@7a92922
6;0;Люкс;-6409143327275490472;Tue Dec 19 22:57:47 IRKT 2017;com.edu.task1.entity.Color@1ff8b8f;com.edu.task1.entity.Mark@71f2a7d5
3;0;Люкс;-2091286486242383497;Tue Dec 19 22:57:47 IRKT 2017;com.edu.task1.entity.Color@387c703b;com.edu.task1.entity.Mark@71f2a7d5
6;0;Люкс;-6822012247927216239;Tue Dec 19 22:57:47 IRKT 2017;com.edu.task1.entity.Color@31b7dea0;com.edu.task1.entity.Mark@2cfb4a64
6;0;Люкс;-4966501368986061446;Tue Dec 19 22:57:47 IRKT 2017;com.edu.task1.entity.Color@13b6d03;com.edu.task1.entity.Mark@71f2a7d5
6;0;Люкс;-5146860949228625610;Tue Dec 19 22:57:47 IRKT 2017;com.edu.task1.entity.Color@c39f790;com.edu.task1.entity.Mark@326de728
7;0;Люкс;609730460484156815;Tue Dec 19 22:57:47 IRKT 2017;com.edu.task1.entity.Color@13b6d03;com.edu.task1.entity.Mark@77f03bb1
4;0;Люкс;-2490746907730773419;Tue Dec 19 22:57:47 IRKT 2017;com.edu.task1.entity.Color@31b7dea0;com.edu.task1.entity.Mark@21a06946
4;0;Люкс;-3058376943521767610;Tue Dec 19 22:57:47 IRKT 2017;com.edu.task1.entity.Color@13b6d03;com.edu.task1.entity.Mark@326de728
6;0;Люкс;-6611602824797385414;Tue Dec 19 22:57:47 IRKT 2017;com.edu.task1.entity.Color@22a71081;com.edu.task1.entity.Mark@7a92922
2;0;Люкс;-4415408465739191736;Tue Dec 19 22:57:47 IRKT 2017;com.edu.task1.entity.Color@47d384ee;com.edu.task1.entity.Mark@25618e91
5;0;Люкс;-6145624921144800594;Tue Dec 19 22:57:47 IRKT 2017;com.edu.task1.entity.Color@387c703b;com.edu.task1.entity.Mark@25618e91
5;0;Люкс;1034920024734782661;Tue Dec 19 22:57:47 IRKT 2017;com.edu.task1.entity.Color@c39f790;com.edu.task1.entity.Mark@2cfb4a64
6;0;Люкс;5112015456478425383;Tue Dec 19 22:57:47 IRKT 2017;com.edu.task1.entity.Color@50cbc42f;com.edu.task1.entity.Mark@77f03bb1
5;0;Люкс;2862769910339795530;Tue Dec 19 22:57:47 IRKT 2017;com.edu.task1.entity.Color@31b7dea0;com.edu.task1.entity.Mark@21a06946
3;0;Люкс;8043435799134453015;Tue Dec 19 22:57:47 IRKT 2017;com.edu.task1.entity.Color@1ff8b8f;com.edu.task1.entity.Mark@2cfb4a64
6;0;Люкс;6013843563629278843;Tue Dec 19 22:57:47 IRKT 2017;com.edu.task1.entity.Color@387c703b;com.edu.task1.entity.Mark@2cfb4a64
7;0;Люкс;-5934483844849844286;Tue Dec 19 22:57:47 IRKT 2017;com.edu.task1.entity.Color@22a71081;com.edu.task1.entity.Mark@2cfb4a64
3;0;Люкс;7519947281686244741;Tue Dec 19 22:57:47 IRKT 2017;com.edu.task1.entity.Color@50cbc42f;com.edu.task1.entity.Mark@326de728
5;0;Люкс;-3316740445835175623;Tue Dec 19 22:57:47 IRKT 2017;com.edu.task1.entity.Color@22a71081;com.edu.task1.entity.Mark@21a06946
5;0;Люкс;-7989736947077810627;Tue Dec 19 22:57:47 IRKT 2017;com.edu.task1.entity.Color@47d384ee;com.edu.task1.entity.Mark@21a06946
5;0;Люкс;5190815814994983798;Tue Dec 19 22:57:47 IRKT 2017;com.edu.task1.entity.Color@50cbc42f;com.edu.task1.entity.Mark@21a06946
7;0;Люкс;642453562931768908;Tue Dec 19 22:57:47 IRKT 2017;com.edu.task1.entity.Color@c39f790;com.edu.task1.entity.Mark@2cfb4a64
7;0;Люкс;4075615973805797289;Tue Dec 19 22:57:47 IRKT 2017;com.edu.task1.entity.Color@1ff8b8f;com.edu.task1.entity.Mark@7a92922
5;0;Люкс;-7947379407237982497;Tue Dec 19 22:57:47 IRKT 2017;com.edu.task1.entity.Color@31b7dea0;com.edu.task1.entity.Mark@77f03bb1
4;0;Люкс;-1483087121309735882;Tue Dec 19 22:57:47 IRKT 2017;com.edu.task1.entity.Color@47d384ee;com.edu.task1.entity.Mark@25618e91
5;0;Люкс;-2795016906710515546;Tue Dec 19 22:57:47 IRKT 2017;com.edu.task1.entity.Color@50cbc42f;com.edu.task1.entity.Mark@2cfb4a64
3;0;Люкс;8259925755602346226;Tue Dec 19 22:57:47 IRKT 2017;com.edu.task1.entity.Color@50cbc42f;com.edu.task1.entity.Mark@21a06946
3;0;Люкс;-3583291106311710673;Tue Dec 19 22:57:47 IRKT 2017;com.edu.task1.entity.Color@50cbc42f;com.edu.task1.entity.Mark@21a06946
7;0;Люкс;1937388181996318882;Tue Dec 19 22:57:47 IRKT 2017;com.edu.task1.entity.Color@47d384ee;com.edu.task1.entity.Mark@2cfb4a64
6;0;Люкс;-7739112614944792607;Tue Dec 19 22:57:47 IRKT 2017;com.edu.task1.entity.Color@387c703b;com.edu.task1.entity.Mark@77f03bb1
7;0;Люкс;-7583606697699120685;Tue Dec 19 22:57:47 IRKT 2017;com.edu.task1.entity.Color@31b7dea0;com.edu.task1.entity.Mark@21a06946
6;0;Люкс;493038133398266658;Tue Dec 19 22:57:47 IRKT 2017;com.edu.task1.entity.Color@22a71081;com.edu.task1.entity.Mark@71f2a7d5
4;0;Люкс;-5259160376736754066;Tue Dec 19 22:57:47 IRKT 2017;com.edu.task1.entity.Color@387c703b;com.edu.task1.entity.Mark@21a06946
2;0;Люкс;4442138971894333032;Tue Dec 19 22:57:47 IRKT 2017;com.edu.task1.entity.Color@c39f790;com.edu.task1.entity.Mark@7a92922
6;0;Люкс;-5401612206183556919;Tue Dec 19 22:57:47 IRKT 2017;com.edu.task1.entity.Color@13b6d03;com.edu.task1.entity.Mark@25618e91
4;0;Люкс;-3862738644063827379;Tue Dec 19 22:57:47 IRKT 2017;com.edu.task1.entity.Color@31b7dea0;com.edu.task1.entity.Mark@7a92922
4;0;Люкс;4219237942862210560;Tue Dec 19 22:57:47 IRKT 2017;com.edu.task1.entity.Color@47d384ee;com.edu.task1.entity.Mark@25618e91
3;0;Люкс;1032506689711627223;Tue Dec 19 22:57:47 IRKT 2017;com.edu.task1.entity.Color@13b6d03;com.edu.task1.entity.Mark@7a92922
6;0;Люкс;2186121143989162192;Tue Dec 19 22:57:47 IRKT 2017;com.edu.task1.entity.Color@47d384ee;com.edu.task1.entity.Mark@7a92922
3;0;Люкс;-7470441724500970858;Tue Dec 19 22:57:47 IRKT 2017;com.edu.task1.entity.Color@47d384ee;com.edu.task1.entity.Mark@71f2a7d5
2;0;Люкс;5476205021697162584;Tue Dec 19 22:57:47 IRKT 2017;com.edu.task1.entity.Color@50cbc42f;com.edu.task1.entity.Mark@2cfb4a64
7;0;Люкс;7746311870349911372;Tue Dec 19 22:57:47 IRKT 2017;com.edu.task1.entity.Color@50cbc42f;com.edu.task1.entity.Mark@7a92922
4;0;Люкс;-1237404820907066010;Tue Dec 19 22:57:47 IRKT 2017;com.edu.task1.entity.Color@50cbc42f;com.edu.task1.entity.Mark@25618e91
5;0;Люкс;663376398458665004;Tue Dec 19 22:57:47 IRKT 2017;com.edu.task1.entity.Color@c39f790;com.edu.task1.entity.Mark@71f2a7d5
7;0;Люкс;-3967410016781461963;Tue Dec 19 22:57:47 IRKT 2017;com.edu.task1.entity.Color@13b6d03;com.edu.task1.entity.Mark@326de728
4;0;Люкс;7827051565703615488;Tue Dec 19 22:57:47 IRKT 2017;com.edu.task1.entity.Color@50cbc42f;com.edu.task1.entity.Mark@77f03bb1
2;0;Люкс;-2668072020688839727;Tue Dec 19 22:57:47 IRKT 2017;com.edu.task1.entity.Color@47d384ee;com.edu.task1.entity.Mark@71f2a7d5
7;0;Люкс;2856722954694206388;Tue Dec 19 22:57:47 IRKT 2017;com.edu.task1.entity.Color@13b6d03;com.edu.task1.entity.Mark@21a06946
6;0;Люкс;-5149030214381456522;Tue Dec 19 22:57:47 IRKT 2017;com.edu.task1.entity.Color@50cbc42f;com.edu.task1.entity.Mark@25618e91
2;0;Люкс;-5324345881057460714;Tue Dec 19 22:57:47 IRKT 2017;com.edu.task1.entity.Color@1ff8b8f;com.edu.task1.entity.Mark@21a06946
6;0;Люкс;5042528338486951330;Tue Dec 19 22:57:47 IRKT 2017;com.edu.task1.entity.Color@1ff8b8f;com.edu.task1.entity.Mark@21a06946
5;0;Люкс;7918699275041817542;Tue Dec 19 22:57:47 IRKT 2017;com.edu.task1.entity.Color@50cbc42f;com.edu.task1.entity.Mark@25618e91
6;0;Люкс;5346455983184818622;Tue Dec 19 22:57:47 IRKT 2017;com.edu.task1.entity.Color@c39f790;com.edu.task1.entity.Mark@2cfb4a64
2;0;Люкс;2373123048963034547;Tue Dec 19 22:57:47 IRKT 2017;com.edu.task1.entity.Color@13b6d03;com.edu.task1.entity.Mark@326de728
7;0;Люкс;-5943853087483221894;Tue Dec 19 22:57:47 IRKT 2017;com.edu.task1.entity.Color@22a71081;com.edu.task1.entity.Mark@77f03bb1
6;0;Люкс;8512190344541191832;Tue Dec 19 22:57:47 IRKT 2017;com.edu.task1.entity.Color@22a71081;com.edu.task1.entity.Mark@2cfb4a64
2;0;Люкс;4974223868268199771;Tue Dec 19 22:57:47 IRKT 2017;com.edu.task1.entity.Color@22a71081;com.edu.task1.entity.Mark@21a06946
2;0;Люкс;-4897802365952175537;Tue Dec 19 22:57:47 IRKT 2017;com.edu.task1.entity.Color@1ff8b8f;com.edu.task1.entity.Mark@71f2a7d5
6;0;Люкс;-952830644359481588;Tue Dec 19 22:57:47 IRKT 2017;com.edu.task1.entity.Color@31b7dea0;com.edu.task1.entity.Mark@7a92922
4;0;Люкс;8350660113564889081;Tue Dec 19 22:57:47 IRKT 2017;com.edu.task1.entity.Color@47d384ee;com.edu.task1.entity.Mark@326de728
5;0;Люкс;22285998464155497;Tue Dec 19 22:57:47 IRKT 2017;com.edu.task1.entity.Color@50cbc42f;com.edu.task1.entity.Mark@71f2a7d5
4;0;Люкс;7445794577400553547;Tue Dec 19 22:57:47 IRKT 2017;com.edu.task1.entity.Color@47d384ee;com.edu.task1.entity.Mark@2cfb4a64
2;0;Люкс;-1529504861987250333;Tue Dec 19 22:57:47 IRKT 2017;com.edu.task1.entity.Color@c39f790;com.edu.task1.entity.Mark@2cfb4a64
2;0;Люкс;-3905865856054188159;Tue Dec 19 22:57:47 IRKT 2017;com.edu.task1.entity.Color@c39f790;com.edu.task1.entity.Mark@326de728
6;0;Люкс;2628758482027977778;Tue Dec 19 22:57:47 IRKT 2017;com.edu.task1.entity.Color@50cbc42f;com.edu.task1.entity.Mark@326de728
7;0;Люкс;-6069366387624267068;Tue Dec 19 22:57:47 IRKT 2017;com.edu.task1.entity.Color@47d384ee;com.edu.task1.entity.Mark@21a06946
7;0;Люкс;-8560491713261288858;Tue Dec 19 22:57:47 IRKT 2017;com.edu.task1.entity.Color@47d384ee;com.edu.task1.entity.Mark@326de728
2;0;Люкс;2954042900792597254;Tue Dec 19 22:57:47 IRKT 2017;com.edu.task1.entity.Color@1ff8b8f;com.edu.task1.entity.Mark@21a06946
4;0;Люкс;7259390458706349272;Tue Dec 19 22:57:47 IRKT 2017;com.edu.task1.entity.Color@31b7dea0;com.edu.task1.entity.Mark@71f2a7d5
3;0;Люкс;-7292182919866825818;Tue Dec 19 22:57:47 IRKT 2017;com.edu.task1.entity.Color@13b6d03;com.edu.task1.entity.Mark@71f2a7d5
7;0;Люкс;-9143243197786003303;Tue Dec 19 22:57:47 IRKT 2017;com.edu.task1.entity.Color@c39f790;com.edu.task1.entity.Mark@326de728
7;0;Люкс;7830108402961604946;Tue Dec 19 22:57:47 IRKT 2017;com.edu.task1.entity.Color@13b6d03;com.edu.task1.entity.Mark@25618e91
7;0;Люкс;129290205094924855;Tue Dec 19 22:57:47 IRKT 2017;com.edu.task1.entity.Color@50cbc42f;com.edu.task1.entity.Mark@71f2a7d5
4;0;Люкс;-4460066942107906556;Tue Dec 19 22:57:47 IRKT 2017;com.edu.task1.entity.Color@c39f790;com.edu.task1.entity.Mark@7a92922
6;0;Люкс;2776369640418414629;Tue Dec 19 22:57:47 IRKT 2017;com.edu.task1.entity.Color@31b7dea0;com.edu.task1.entity.Mark@71f2a7d5
2;0;Люкс;360222514261788947;Tue Dec 19 22:57:47 IRKT 2017;com.edu.task1.entity.Color@31b7dea0;com.edu.task1.entity.Mark@21a06946
4;0;Люкс;-848155846095982843;Tue Dec 19 22:57:47 IRKT 2017;com.edu.task1.entity.Color@31b7dea0;com.edu.task1.entity.Mark@25618e91
6;0;Люкс;8674617641882857127;Tue Dec 19 22:57:47 IRKT 2017;com.edu.task1.entity.Color@31b7dea0;com.edu.task1.entity.Mark@77f03bb1
6;0;Люкс;-958242528362139622;Tue Dec 19 22:57:47 IRKT 2017;com.edu.task1.entity.Color@31b7dea0;com.edu.task1.entity.Mark@7a92922
7;0;Люкс;1684208957130154004;Tue Dec 19 22:57:47 IRKT 2017;com.edu.task1.entity.Color@387c703b;com.edu.task1.entity.Mark@25618e91
5;0;Люкс;-1726682204209144005;Tue Dec 19 22:57:47 IRKT 2017;com.edu.task1.entity.Color@13b6d03;com.edu.task1.entity.Mark@25618e91
7;0;Люкс;-7655032595870050586;Tue Dec 19 22:57:47 IRKT 2017;com.edu.task1.entity.Color@50cbc42f;com.edu.task1.entity.Mark@326de728
5;0;Люкс;4339784576538498292;Tue Dec 19 22:57:47 IRKT 2017;com.edu.task1.entity.Color@22a71081;com.edu.task1.entity.Mark@77f03bb1
3;0;Люкс;3900351042277031594;Tue Dec 19 22:57:47 IRKT 2017;com.edu.task1.entity.Color@387c703b;com.edu.task1.entity.Mark@77f03bb1
5;0;Люкс;-2375528638453312839;Tue Dec 19 22:57:47 IRKT 2017;com.edu.task1.entity.Color@387c703b;com.edu.task1.entity.Mark@71f2a7d5
5;0;Люкс;-5721670904711297611;Tue Dec 19 22:57:47 IRKT 2017;com.edu.task1.entity.Color@50cbc42f;com.edu.task1.entity.Mark@71f2a7d5
3;0;Люкс;7111605865356999260;Tue Dec 19 22:57:47 IRKT 2017;com.edu.task1.entity.Color@387c703b;com.edu.task1.entity.Mark@77f03bb1
