com.edu.task1.entity.Car
numberPassengerSeats;namePicking;vin;releaseYear;color;mark
5;Люкс;696155856840427508;Sun Dec 24 10:55:39 IRKT 2017;com.edu.task1.entity.Color@629f0666;com.edu.task1.entity.Mark@2d6a9952
5;Люкс;2460091854044737973;Sun Dec 24 10:55:39 IRKT 2017;com.edu.task1.entity.Color@c39f790;com.edu.task1.entity.Mark@50cbc42f
5;Люкс;5057333407565319398;Sun Dec 24 10:55:39 IRKT 2017;com.edu.task1.entity.Color@629f0666;com.edu.task1.entity.Mark@75412c2f
5;Люкс;-7632711885342672263;Sun Dec 24 10:55:39 IRKT 2017;com.edu.task1.entity.Color@31b7dea0;com.edu.task1.entity.Mark@1ff8b8f
5;Люкс;-62939353197772350;Sun Dec 24 10:55:39 IRKT 2017;com.edu.task1.entity.Color@387c703b;com.edu.task1.entity.Mark@5f150435
5;Люкс;-7814738901130219978;Sun Dec 24 10:55:39 IRKT 2017;com.edu.task1.entity.Color@f5f2bb7;com.edu.task1.entity.Mark@2ac1fdc4
5;Люкс;-1002099118344403596;Sun Dec 24 10:55:39 IRKT 2017;com.edu.task1.entity.Color@f5f2bb7;com.edu.task1.entity.Mark@282ba1e
5;Люкс;6179388214002325897;Sun Dec 24 10:55:39 IRKT 2017;com.edu.task1.entity.Color@f5f2bb7;com.edu.task1.entity.Mark@2ac1fdc4
5;Люкс;411534499817257839;Sun Dec 24 10:55:39 IRKT 2017;com.edu.task1.entity.Color@47d384ee;com.edu.task1.entity.Mark@3ac42916
5;Люкс;-8439123523741576745;Sun Dec 24 10:55:39 IRKT 2017;com.edu.task1.entity.Color@c39f790;com.edu.task1.entity.Mark@64c64813
5;Люкс;5505612539371886632;Sun Dec 24 10:55:39 IRKT 2017;com.edu.task1.entity.Color@47d384ee;com.edu.task1.entity.Mark@282ba1e
5;Люкс;-3183109519869163066;Sun Dec 24 10:55:39 IRKT 2017;com.edu.task1.entity.Color@31b7dea0;com.edu.task1.entity.Mark@13b6d03
5;Люкс;-1824943242195862121;Sun Dec 24 10:55:39 IRKT 2017;com.edu.task1.entity.Color@387c703b;com.edu.task1.entity.Mark@1bc6a36e
5;Люкс;1876577352864560578;Sun Dec 24 10:55:39 IRKT 2017;com.edu.task1.entity.Color@3930015a;com.edu.task1.entity.Mark@75412c2f
5;Люкс;6302026543238768569;Sun Dec 24 10:55:39 IRKT 2017;com.edu.task1.entity.Color@c39f790;com.edu.task1.entity.Mark@75412c2f
5;Люкс;-7076835580811804551;Sun Dec 24 10:55:39 IRKT 2017;com.edu.task1.entity.Color@c39f790;com.edu.task1.entity.Mark@22a71081
5;Люкс;-2992497216018487024;Sun Dec 24 10:55:39 IRKT 2017;com.edu.task1.entity.Color@c39f790;com.edu.task1.entity.Mark@73035e27
5;Люкс;-1427984482755440801;Sun Dec 24 10:55:39 IRKT 2017;com.edu.task1.entity.Color@47d384ee;com.edu.task1.entity.Mark@13b6d03
5;Люкс;977710308626052897;Sun Dec 24 10:55:39 IRKT 2017;com.edu.task1.entity.Color@f5f2bb7;com.edu.task1.entity.Mark@22a71081
5;Люкс;-6784332847000840405;Sun Dec 24 10:55:39 IRKT 2017;com.edu.task1.entity.Color@3930015a;com.edu.task1.entity.Mark@224aed64
5;Люкс;8613219884240701173;Sun Dec 24 10:55:39 IRKT 2017;com.edu.task1.entity.Color@f5f2bb7;com.edu.task1.entity.Mark@2d6a9952
5;Люкс;-280335771229618088;Sun Dec 24 10:55:39 IRKT 2017;com.edu.task1.entity.Color@3930015a;com.edu.task1.entity.Mark@2d6a9952
5;Люкс;5177518567936227737;Sun Dec 24 10:55:39 IRKT 2017;com.edu.task1.entity.Color@3930015a;com.edu.task1.entity.Mark@73035e27
5;Люкс;-4615073494651839579;Sun Dec 24 10:55:39 IRKT 2017;com.edu.task1.entity.Color@47d384ee;com.edu.task1.entity.Mark@2ac1fdc4
5;Люкс;6655829368362178718;Sun Dec 24 10:55:39 IRKT 2017;com.edu.task1.entity.Color@387c703b;com.edu.task1.entity.Mark@22a71081
5;Люкс;-1495451974757210474;Sun Dec 24 10:55:39 IRKT 2017;com.edu.task1.entity.Color@629f0666;com.edu.task1.entity.Mark@224aed64
5;Люкс;4241893400030864025;Sun Dec 24 10:55:39 IRKT 2017;com.edu.task1.entity.Color@f5f2bb7;com.edu.task1.entity.Mark@224aed64
5;Люкс;-437177074518253584;Sun Dec 24 10:55:39 IRKT 2017;com.edu.task1.entity.Color@387c703b;com.edu.task1.entity.Mark@22a71081
5;Люкс;-8791093450795030620;Sun Dec 24 10:55:39 IRKT 2017;com.edu.task1.entity.Color@1c53fd30;com.edu.task1.entity.Mark@64c64813
5;Люкс;5057000991721466945;Sun Dec 24 10:55:39 IRKT 2017;com.edu.task1.entity.Color@387c703b;com.edu.task1.entity.Mark@64c64813
5;Люкс;-6478935013364206117;Sun Dec 24 10:55:39 IRKT 2017;com.edu.task1.entity.Color@3930015a;com.edu.task1.entity.Mark@3ac42916
5;Люкс;3437819893702347349;Sun Dec 24 10:55:39 IRKT 2017;com.edu.task1.entity.Color@f5f2bb7;com.edu.task1.entity.Mark@50cbc42f
5;Люкс;-7226016726193580576;Sun Dec 24 10:55:39 IRKT 2017;com.edu.task1.entity.Color@47d384ee;com.edu.task1.entity.Mark@71e7a66b
5;Люкс;4884389413496035266;Sun Dec 24 10:55:39 IRKT 2017;com.edu.task1.entity.Color@47d384ee;com.edu.task1.entity.Mark@50cbc42f
5;Люкс;1383044918741833560;Sun Dec 24 10:55:39 IRKT 2017;com.edu.task1.entity.Color@1c53fd30;com.edu.task1.entity.Mark@3ac42916
5;Люкс;-7740265205148949155;Sun Dec 24 10:55:39 IRKT 2017;com.edu.task1.entity.Color@31b7dea0;com.edu.task1.entity.Mark@2ac1fdc4
5;Люкс;-2797043904981897876;Sun Dec 24 10:55:39 IRKT 2017;com.edu.task1.entity.Color@387c703b;com.edu.task1.entity.Mark@1bc6a36e
5;Люкс;-3752441775176000573;Sun Dec 24 10:55:39 IRKT 2017;com.edu.task1.entity.Color@c39f790;com.edu.task1.entity.Mark@73035e27
5;Люкс;-4452010168905557175;Sun Dec 24 10:55:39 IRKT 2017;com.edu.task1.entity.Color@c39f790;com.edu.task1.entity.Mark@5f150435
5;Люкс;5375304040125378514;Sun Dec 24 10:55:39 IRKT 2017;com.edu.task1.entity.Color@c39f790;com.edu.task1.entity.Mark@22a71081
5;Люкс;-1165401916565557088;Sun Dec 24 10:55:39 IRKT 2017;com.edu.task1.entity.Color@629f0666;com.edu.task1.entity.Mark@5f150435
5;Люкс;-3261714537044580564;Sun Dec 24 10:55:39 IRKT 2017;com.edu.task1.entity.Color@629f0666;com.edu.task1.entity.Mark@64c64813
5;Люкс;2268312947880842790;Sun Dec 24 10:55:39 IRKT 2017;com.edu.task1.entity.Color@f5f2bb7;com.edu.task1.entity.Mark@2ac1fdc4
5;Люкс;-3387398790335255365;Sun Dec 24 10:55:39 IRKT 2017;com.edu.task1.entity.Color@629f0666;com.edu.task1.entity.Mark@1bc6a36e
5;Люкс;6384932935654795797;Sun Dec 24 10:55:39 IRKT 2017;com.edu.task1.entity.Color@31b7dea0;com.edu.task1.entity.Mark@5f150435
5;Люкс;6159435483926770983;Sun Dec 24 10:55:39 IRKT 2017;com.edu.task1.entity.Color@629f0666;com.edu.task1.entity.Mark@224aed64
5;Люкс;-2277644026591368022;Sun Dec 24 10:55:39 IRKT 2017;com.edu.task1.entity.Color@1c53fd30;com.edu.task1.entity.Mark@71e7a66b
5;Люкс;3654047906765189986;Sun Dec 24 10:55:39 IRKT 2017;com.edu.task1.entity.Color@f5f2bb7;com.edu.task1.entity.Mark@50cbc42f
5;Люкс;-3236387600020783963;Sun Dec 24 10:55:39 IRKT 2017;com.edu.task1.entity.Color@387c703b;com.edu.task1.entity.Mark@3ac42916
5;Люкс;-8791836152262959843;Sun Dec 24 10:55:39 IRKT 2017;com.edu.task1.entity.Color@f5f2bb7;com.edu.task1.entity.Mark@73035e27
5;Люкс;2598091249714963404;Sun Dec 24 10:55:39 IRKT 2017;com.edu.task1.entity.Color@31b7dea0;com.edu.task1.entity.Mark@64c64813
5;Люкс;2451310584352997200;Sun Dec 24 10:55:39 IRKT 2017;com.edu.task1.entity.Color@3930015a;com.edu.task1.entity.Mark@2d6a9952
5;Люкс;1067565153717105512;Sun Dec 24 10:55:39 IRKT 2017;com.edu.task1.entity.Color@3930015a;com.edu.task1.entity.Mark@2ac1fdc4
5;Люкс;-1032298949481454922;Sun Dec 24 10:55:39 IRKT 2017;com.edu.task1.entity.Color@f5f2bb7;com.edu.task1.entity.Mark@3ac42916
5;Люкс;3798270943750713542;Sun Dec 24 10:55:39 IRKT 2017;com.edu.task1.entity.Color@31b7dea0;com.edu.task1.entity.Mark@22a71081
5;Люкс;7938683285424652366;Sun Dec 24 10:55:39 IRKT 2017;com.edu.task1.entity.Color@629f0666;com.edu.task1.entity.Mark@75412c2f
5;Люкс;-4893963130265726537;Sun Dec 24 10:55:39 IRKT 2017;com.edu.task1.entity.Color@387c703b;com.edu.task1.entity.Mark@224aed64
5;Люкс;-5683905810295978533;Sun Dec 24 10:55:39 IRKT 2017;com.edu.task1.entity.Color@3930015a;com.edu.task1.entity.Mark@50cbc42f
5;Люкс;-4107087377480349424;Sun Dec 24 10:55:39 IRKT 2017;com.edu.task1.entity.Color@1c53fd30;com.edu.task1.entity.Mark@3ac42916
5;Люкс;-9210937717359072667;Sun Dec 24 10:55:39 IRKT 2017;com.edu.task1.entity.Color@31b7dea0;com.edu.task1.entity.Mark@1ff8b8f
5;Люкс;-9154153578134822101;Sun Dec 24 10:55:39 IRKT 2017;com.edu.task1.entity.Color@629f0666;com.edu.task1.entity.Mark@3ac42916
5;Люкс;-1350592365571583306;Sun Dec 24 10:55:39 IRKT 2017;com.edu.task1.entity.Color@3930015a;com.edu.task1.entity.Mark@2d6a9952
5;Люкс;-3165161179270466971;Sun Dec 24 10:55:39 IRKT 2017;com.edu.task1.entity.Color@387c703b;com.edu.task1.entity.Mark@50cbc42f
5;Люкс;-3774956044821428770;Sun Dec 24 10:55:39 IRKT 2017;com.edu.task1.entity.Color@c39f790;com.edu.task1.entity.Mark@1bc6a36e
5;Люкс;-8092393986287023202;Sun Dec 24 10:55:39 IRKT 2017;com.edu.task1.entity.Color@f5f2bb7;com.edu.task1.entity.Mark@64c64813
5;Люкс;5123925232892916144;Sun Dec 24 10:55:39 IRKT 2017;com.edu.task1.entity.Color@31b7dea0;com.edu.task1.entity.Mark@2d6a9952
5;Люкс;7746138800414495420;Sun Dec 24 10:55:39 IRKT 2017;com.edu.task1.entity.Color@387c703b;com.edu.task1.entity.Mark@224aed64
5;Люкс;6959135672236359491;Sun Dec 24 10:55:39 IRKT 2017;com.edu.task1.entity.Color@629f0666;com.edu.task1.entity.Mark@13b6d03
5;Люкс;-2635826798192191704;Sun Dec 24 10:55:39 IRKT 2017;com.edu.task1.entity.Color@1c53fd30;com.edu.task1.entity.Mark@5f150435
5;Люкс;-1216189803872274575;Sun Dec 24 10:55:39 IRKT 2017;com.edu.task1.entity.Color@c39f790;com.edu.task1.entity.Mark@64c64813
5;Люкс;1875570957588086862;Sun Dec 24 10:55:39 IRKT 2017;com.edu.task1.entity.Color@31b7dea0;com.edu.task1.entity.Mark@73035e27
5;Люкс;839215324379576155;Sun Dec 24 10:55:39 IRKT 2017;com.edu.task1.entity.Color@47d384ee;com.edu.task1.entity.Mark@5f150435
5;Люкс;2896615858255579682;Sun Dec 24 10:55:39 IRKT 2017;com.edu.task1.entity.Color@1c53fd30;com.edu.task1.entity.Mark@73035e27
5;Люкс;8723994989322695907;Sun Dec 24 10:55:39 IRKT 2017;com.edu.task1.entity.Color@387c703b;com.edu.task1.entity.Mark@1bc6a36e
5;Люкс;-4454877668082626154;Sun Dec 24 10:55:39 IRKT 2017;com.edu.task1.entity.Color@387c703b;com.edu.task1.entity.Mark@1bc6a36e
5;Люкс;-5695725730653891792;Sun Dec 24 10:55:39 IRKT 2017;com.edu.task1.entity.Color@31b7dea0;com.edu.task1.entity.Mark@282ba1e
5;Люкс;8314889307099722021;Sun Dec 24 10:55:39 IRKT 2017;com.edu.task1.entity.Color@c39f790;com.edu.task1.entity.Mark@2d6a9952
5;Люкс;-5077448775657060562;Sun Dec 24 10:55:39 IRKT 2017;com.edu.task1.entity.Color@1c53fd30;com.edu.task1.entity.Mark@5f150435
5;Люкс;261210680155794764;Sun Dec 24 10:55:39 IRKT 2017;com.edu.task1.entity.Color@47d384ee;com.edu.task1.entity.Mark@71e7a66b
5;Люкс;-3505626765076509685;Sun Dec 24 10:55:39 IRKT 2017;com.edu.task1.entity.Color@629f0666;com.edu.task1.entity.Mark@75412c2f
5;Люкс;8168622710635622667;Sun Dec 24 10:55:39 IRKT 2017;com.edu.task1.entity.Color@c39f790;com.edu.task1.entity.Mark@50cbc42f
5;Люкс;4177773973888214971;Sun Dec 24 10:55:39 IRKT 2017;com.edu.task1.entity.Color@f5f2bb7;com.edu.task1.entity.Mark@13b6d03
5;Люкс;-8180906161258866072;Sun Dec 24 10:55:39 IRKT 2017;com.edu.task1.entity.Color@47d384ee;com.edu.task1.entity.Mark@3ac42916
5;Люкс;6384611306999299958;Sun Dec 24 10:55:39 IRKT 2017;com.edu.task1.entity.Color@1c53fd30;com.edu.task1.entity.Mark@13b6d03
5;Люкс;2125330202935858924;Sun Dec 24 10:55:39 IRKT 2017;com.edu.task1.entity.Color@1c53fd30;com.edu.task1.entity.Mark@50cbc42f
5;Люкс;1179232892535553077;Sun Dec 24 10:55:39 IRKT 2017;com.edu.task1.entity.Color@629f0666;com.edu.task1.entity.Mark@64c64813
5;Люкс;-52751014068088796;Sun Dec 24 10:55:39 IRKT 2017;com.edu.task1.entity.Color@f5f2bb7;com.edu.task1.entity.Mark@71e7a66b
5;Люкс;5457153619451346744;Sun Dec 24 10:55:39 IRKT 2017;com.edu.task1.entity.Color@c39f790;com.edu.task1.entity.Mark@71e7a66b
5;Люкс;-7381928286665594847;Sun Dec 24 10:55:39 IRKT 2017;com.edu.task1.entity.Color@3930015a;com.edu.task1.entity.Mark@282ba1e
5;Люкс;2838837293977036418;Sun Dec 24 10:55:39 IRKT 2017;com.edu.task1.entity.Color@47d384ee;com.edu.task1.entity.Mark@50cbc42f
5;Люкс;2375056811051369976;Sun Dec 24 10:55:39 IRKT 2017;com.edu.task1.entity.Color@47d384ee;com.edu.task1.entity.Mark@5f150435
5;Люкс;-4729230382550998693;Sun Dec 24 10:55:39 IRKT 2017;com.edu.task1.entity.Color@47d384ee;com.edu.task1.entity.Mark@13b6d03
5;Люкс;-2783493109118963133;Sun Dec 24 10:55:39 IRKT 2017;com.edu.task1.entity.Color@387c703b;com.edu.task1.entity.Mark@75412c2f
5;Люкс;4921515976547112141;Sun Dec 24 10:55:39 IRKT 2017;com.edu.task1.entity.Color@31b7dea0;com.edu.task1.entity.Mark@22a71081
5;Люкс;-5651657723556691041;Sun Dec 24 10:55:39 IRKT 2017;com.edu.task1.entity.Color@1c53fd30;com.edu.task1.entity.Mark@50cbc42f
5;Люкс;4771811325105852456;Sun Dec 24 10:55:39 IRKT 2017;com.edu.task1.entity.Color@f5f2bb7;com.edu.task1.entity.Mark@22a71081
5;Люкс;-2893492976468305108;Sun Dec 24 10:55:39 IRKT 2017;com.edu.task1.entity.Color@31b7dea0;com.edu.task1.entity.Mark@50cbc42f
5;Люкс;6283537628516913535;Sun Dec 24 10:55:39 IRKT 2017;com.edu.task1.entity.Color@629f0666;com.edu.task1.entity.Mark@64c64813
5;Люкс;486455227650060560;Sun Dec 24 10:55:39 IRKT 2017;com.edu.task1.entity.Color@f5f2bb7;com.edu.task1.entity.Mark@71e7a66b
5;Люкс;-3197752949254858199;Sun Dec 24 10:55:39 IRKT 2017;com.edu.task1.entity.Color@47d384ee;com.edu.task1.entity.Mark@73035e27
5;Люкс;5929592871505621236;Sun Dec 24 10:55:39 IRKT 2017;com.edu.task1.entity.Color@c39f790;com.edu.task1.entity.Mark@1bc6a36e
5;Люкс;-2083673963161119936;Sun Dec 24 10:55:39 IRKT 2017;com.edu.task1.entity.Color@c39f790;com.edu.task1.entity.Mark@282ba1e
5;Люкс;3400444976283821701;Sun Dec 24 10:55:39 IRKT 2017;com.edu.task1.entity.Color@47d384ee;com.edu.task1.entity.Mark@75412c2f
5;Люкс;-4746322448084024795;Sun Dec 24 10:55:39 IRKT 2017;com.edu.task1.entity.Color@3930015a;com.edu.task1.entity.Mark@5f150435
5;Люкс;5123294692086151668;Sun Dec 24 10:55:39 IRKT 2017;com.edu.task1.entity.Color@629f0666;com.edu.task1.entity.Mark@22a71081
5;Люкс;-8480504812309099270;Sun Dec 24 10:55:39 IRKT 2017;com.edu.task1.entity.Color@1c53fd30;com.edu.task1.entity.Mark@2d6a9952
5;Люкс;7911242022212353143;Sun Dec 24 10:55:39 IRKT 2017;com.edu.task1.entity.Color@387c703b;com.edu.task1.entity.Mark@50cbc42f
5;Люкс;2611440610988347174;Sun Dec 24 10:55:39 IRKT 2017;com.edu.task1.entity.Color@47d384ee;com.edu.task1.entity.Mark@73035e27
5;Люкс;-5422693420407683898;Sun Dec 24 10:55:39 IRKT 2017;com.edu.task1.entity.Color@1c53fd30;com.edu.task1.entity.Mark@1bc6a36e
5;Люкс;917818497125940693;Sun Dec 24 10:55:39 IRKT 2017;com.edu.task1.entity.Color@31b7dea0;com.edu.task1.entity.Mark@2ac1fdc4
5;Люкс;3149844043694037918;Sun Dec 24 10:55:39 IRKT 2017;com.edu.task1.entity.Color@1c53fd30;com.edu.task1.entity.Mark@282ba1e
5;Люкс;1667614986587741302;Sun Dec 24 10:55:39 IRKT 2017;com.edu.task1.entity.Color@c39f790;com.edu.task1.entity.Mark@3ac42916
5;Люкс;6203623796758214722;Sun Dec 24 10:55:39 IRKT 2017;com.edu.task1.entity.Color@31b7dea0;com.edu.task1.entity.Mark@224aed64
5;Люкс;4928997112409719099;Sun Dec 24 10:55:39 IRKT 2017;com.edu.task1.entity.Color@c39f790;com.edu.task1.entity.Mark@50cbc42f
5;Люкс;-4738440761258832651;Sun Dec 24 10:55:39 IRKT 2017;com.edu.task1.entity.Color@c39f790;com.edu.task1.entity.Mark@2ac1fdc4
5;Люкс;7752027252830382492;Sun Dec 24 10:55:39 IRKT 2017;com.edu.task1.entity.Color@3930015a;com.edu.task1.entity.Mark@75412c2f
5;Люкс;6417513989312226177;Sun Dec 24 10:55:39 IRKT 2017;com.edu.task1.entity.Color@629f0666;com.edu.task1.entity.Mark@5f150435
5;Люкс;-1312245602765578540;Sun Dec 24 10:55:39 IRKT 2017;com.edu.task1.entity.Color@c39f790;com.edu.task1.entity.Mark@3ac42916
5;Люкс;-7099859402458756685;Sun Dec 24 10:55:39 IRKT 2017;com.edu.task1.entity.Color@387c703b;com.edu.task1.entity.Mark@2ac1fdc4
5;Люкс;-5131901398711080349;Sun Dec 24 10:55:39 IRKT 2017;com.edu.task1.entity.Color@f5f2bb7;com.edu.task1.entity.Mark@75412c2f
5;Люкс;5519484781604523484;Sun Dec 24 10:55:39 IRKT 2017;com.edu.task1.entity.Color@47d384ee;com.edu.task1.entity.Mark@224aed64
5;Люкс;5235796796748225162;Sun Dec 24 10:55:39 IRKT 2017;com.edu.task1.entity.Color@387c703b;com.edu.task1.entity.Mark@5f150435
5;Люкс;-1669972382238717103;Sun Dec 24 10:55:39 IRKT 2017;com.edu.task1.entity.Color@f5f2bb7;com.edu.task1.entity.Mark@1ff8b8f
5;Люкс;3347400474833868498;Sun Dec 24 10:55:39 IRKT 2017;com.edu.task1.entity.Color@387c703b;com.edu.task1.entity.Mark@1bc6a36e
5;Люкс;-4396178526035491092;Sun Dec 24 10:55:39 IRKT 2017;com.edu.task1.entity.Color@387c703b;com.edu.task1.entity.Mark@2d6a9952
5;Люкс;-2414156411615214459;Sun Dec 24 10:55:39 IRKT 2017;com.edu.task1.entity.Color@47d384ee;com.edu.task1.entity.Mark@282ba1e
5;Люкс;6226365738572848010;Sun Dec 24 10:55:39 IRKT 2017;com.edu.task1.entity.Color@387c703b;com.edu.task1.entity.Mark@75412c2f
5;Люкс;3378711166888737587;Sun Dec 24 10:55:39 IRKT 2017;com.edu.task1.entity.Color@1c53fd30;com.edu.task1.entity.Mark@224aed64
5;Люкс;7313741179680192139;Sun Dec 24 10:55:39 IRKT 2017;com.edu.task1.entity.Color@3930015a;com.edu.task1.entity.Mark@75412c2f
5;Люкс;-325736612765349585;Sun Dec 24 10:55:39 IRKT 2017;com.edu.task1.entity.Color@31b7dea0;com.edu.task1.entity.Mark@224aed64
5;Люкс;-1572584435296754603;Sun Dec 24 10:55:39 IRKT 2017;com.edu.task1.entity.Color@31b7dea0;com.edu.task1.entity.Mark@2d6a9952
5;Люкс;-2730489085317281776;Sun Dec 24 10:55:39 IRKT 2017;com.edu.task1.entity.Color@31b7dea0;com.edu.task1.entity.Mark@75412c2f
5;Люкс;8525829568485846225;Sun Dec 24 10:55:39 IRKT 2017;com.edu.task1.entity.Color@47d384ee;com.edu.task1.entity.Mark@22a71081
5;Люкс;-6407501491791036111;Sun Dec 24 10:55:39 IRKT 2017;com.edu.task1.entity.Color@f5f2bb7;com.edu.task1.entity.Mark@73035e27
5;Люкс;1292626403596632045;Sun Dec 24 10:55:39 IRKT 2017;com.edu.task1.entity.Color@3930015a;com.edu.task1.entity.Mark@75412c2f
5;Люкс;-640688158484930000;Sun Dec 24 10:55:39 IRKT 2017;com.edu.task1.entity.Color@387c703b;com.edu.task1.entity.Mark@73035e27
5;Люкс;-152589194009054696;Sun Dec 24 10:55:39 IRKT 2017;com.edu.task1.entity.Color@3930015a;com.edu.task1.entity.Mark@75412c2f
5;Люкс;2968907517122019698;Sun Dec 24 10:55:39 IRKT 2017;com.edu.task1.entity.Color@f5f2bb7;com.edu.task1.entity.Mark@75412c2f
5;Люкс;230173548331649224;Sun Dec 24 10:55:39 IRKT 2017;com.edu.task1.entity.Color@31b7dea0;com.edu.task1.entity.Mark@1bc6a36e
5;Люкс;-1715493154973830498;Sun Dec 24 10:55:39 IRKT 2017;com.edu.task1.entity.Color@47d384ee;com.edu.task1.entity.Mark@22a71081
5;Люкс;2339400734634972919;Sun Dec 24 10:55:39 IRKT 2017;com.edu.task1.entity.Color@629f0666;com.edu.task1.entity.Mark@5f150435
5;Люкс;7561323207129672478;Sun Dec 24 10:55:39 IRKT 2017;com.edu.task1.entity.Color@629f0666;com.edu.task1.entity.Mark@71e7a66b
5;Люкс;8631534658406918562;Sun Dec 24 10:55:39 IRKT 2017;com.edu.task1.entity.Color@f5f2bb7;com.edu.task1.entity.Mark@1ff8b8f
5;Люкс;-7540636448428820831;Sun Dec 24 10:55:39 IRKT 2017;com.edu.task1.entity.Color@3930015a;com.edu.task1.entity.Mark@224aed64
5;Люкс;6423760715185767497;Sun Dec 24 10:55:39 IRKT 2017;com.edu.task1.entity.Color@47d384ee;com.edu.task1.entity.Mark@3ac42916
5;Люкс;-5631647991905256548;Sun Dec 24 10:55:39 IRKT 2017;com.edu.task1.entity.Color@c39f790;com.edu.task1.entity.Mark@71e7a66b
5;Люкс;2766556371560295794;Sun Dec 24 10:55:39 IRKT 2017;com.edu.task1.entity.Color@1c53fd30;com.edu.task1.entity.Mark@64c64813
5;Люкс;-8664709441885827132;Sun Dec 24 10:55:39 IRKT 2017;com.edu.task1.entity.Color@387c703b;com.edu.task1.entity.Mark@5f150435
5;Люкс;-7560156087712199897;Sun Dec 24 10:55:39 IRKT 2017;com.edu.task1.entity.Color@47d384ee;com.edu.task1.entity.Mark@282ba1e
5;Люкс;-5989475124226057067;Sun Dec 24 10:55:39 IRKT 2017;com.edu.task1.entity.Color@f5f2bb7;com.edu.task1.entity.Mark@50cbc42f
5;Люкс;-7793529648338333837;Sun Dec 24 10:55:39 IRKT 2017;com.edu.task1.entity.Color@629f0666;com.edu.task1.entity.Mark@2d6a9952
5;Люкс;8739397886032270286;Sun Dec 24 10:55:39 IRKT 2017;com.edu.task1.entity.Color@1c53fd30;com.edu.task1.entity.Mark@1bc6a36e
5;Люкс;8798403044813075688;Sun Dec 24 10:55:39 IRKT 2017;com.edu.task1.entity.Color@629f0666;com.edu.task1.entity.Mark@1ff8b8f
5;Люкс;-7362415975035079693;Sun Dec 24 10:55:39 IRKT 2017;com.edu.task1.entity.Color@c39f790;com.edu.task1.entity.Mark@13b6d03
5;Люкс;1891914183155960604;Sun Dec 24 10:55:39 IRKT 2017;com.edu.task1.entity.Color@1c53fd30;com.edu.task1.entity.Mark@5f150435
5;Люкс;5418083089723825354;Sun Dec 24 10:55:39 IRKT 2017;com.edu.task1.entity.Color@f5f2bb7;com.edu.task1.entity.Mark@1bc6a36e
5;Люкс;3145809728203625255;Sun Dec 24 10:55:39 IRKT 2017;com.edu.task1.entity.Color@1c53fd30;com.edu.task1.entity.Mark@2d6a9952
5;Люкс;1611501287829910494;Sun Dec 24 10:55:39 IRKT 2017;com.edu.task1.entity.Color@629f0666;com.edu.task1.entity.Mark@50cbc42f
5;Люкс;4829115419349101606;Sun Dec 24 10:55:39 IRKT 2017;com.edu.task1.entity.Color@1c53fd30;com.edu.task1.entity.Mark@50cbc42f
5;Люкс;777477686148258048;Sun Dec 24 10:55:39 IRKT 2017;com.edu.task1.entity.Color@f5f2bb7;com.edu.task1.entity.Mark@50cbc42f
5;Люкс;-7993563121194201156;Sun Dec 24 10:55:39 IRKT 2017;com.edu.task1.entity.Color@1c53fd30;com.edu.task1.entity.Mark@282ba1e
5;Люкс;-22556326752982336;Sun Dec 24 10:55:39 IRKT 2017;com.edu.task1.entity.Color@387c703b;com.edu.task1.entity.Mark@73035e27
5;Люкс;-3416964152963981684;Sun Dec 24 10:55:39 IRKT 2017;com.edu.task1.entity.Color@387c703b;com.edu.task1.entity.Mark@71e7a66b
5;Люкс;6575208228620737272;Sun Dec 24 10:55:39 IRKT 2017;com.edu.task1.entity.Color@31b7dea0;com.edu.task1.entity.Mark@1bc6a36e
5;Люкс;-3162034866629870400;Sun Dec 24 10:55:39 IRKT 2017;com.edu.task1.entity.Color@629f0666;com.edu.task1.entity.Mark@2d6a9952
5;Люкс;4302165941722682178;Sun Dec 24 10:55:39 IRKT 2017;com.edu.task1.entity.Color@47d384ee;com.edu.task1.entity.Mark@2d6a9952
5;Люкс;1519589251767205509;Sun Dec 24 10:55:39 IRKT 2017;com.edu.task1.entity.Color@629f0666;com.edu.task1.entity.Mark@282ba1e
5;Люкс;-6668065455387137667;Sun Dec 24 10:55:39 IRKT 2017;com.edu.task1.entity.Color@3930015a;com.edu.task1.entity.Mark@1bc6a36e
5;Люкс;9149543633451033740;Sun Dec 24 10:55:39 IRKT 2017;com.edu.task1.entity.Color@387c703b;com.edu.task1.entity.Mark@73035e27
5;Люкс;8562161781348967500;Sun Dec 24 10:55:39 IRKT 2017;com.edu.task1.entity.Color@629f0666;com.edu.task1.entity.Mark@224aed64
5;Люкс;8274916948680353931;Sun Dec 24 10:55:39 IRKT 2017;com.edu.task1.entity.Color@3930015a;com.edu.task1.entity.Mark@5f150435
5;Люкс;-5837650683841310826;Sun Dec 24 10:55:39 IRKT 2017;com.edu.task1.entity.Color@629f0666;com.edu.task1.entity.Mark@282ba1e
5;Люкс;-6309995758574921286;Sun Dec 24 10:55:39 IRKT 2017;com.edu.task1.entity.Color@387c703b;com.edu.task1.entity.Mark@2ac1fdc4
5;Люкс;2544193221507784967;Sun Dec 24 10:55:39 IRKT 2017;com.edu.task1.entity.Color@3930015a;com.edu.task1.entity.Mark@71e7a66b
5;Люкс;2562087979466033495;Sun Dec 24 10:55:39 IRKT 2017;com.edu.task1.entity.Color@f5f2bb7;com.edu.task1.entity.Mark@1bc6a36e
